Model_ID,Model_Name,Ensemble_Type,Score,SMAPE,MAE,RMSE,MADE,MAGE,ODA,Num_Participants
fce51fd759babfa920537b5661371055,BallTreeRegressionMotif,0,16.671939384213005,151.15366134517453,0.4084948014548705,0.5067448236254687,0.9823605129040152,0.9746794637753823,0.7666666666666666,0
5393ac7c16816da0fb8677e6018aa9f5,SectionalMotif,0,16.705060961709666,142.42493243474829,0.46163099870299573,0.5776657704739359,1.038627143671667,1.118549088210366,0.7333333333333333,0
439461d9951c4507efa78f490645faf9,UnivariateMotif,0,16.7365609614842,128.49058453458443,0.5243481871013216,0.6381754675330052,1.169440714168066,0.9119638793260665,0.7166666666666667,0
d2411e77e9fc3ec704722c745d37edc4,UnivariateMotif,0,16.7365609614842,128.49058453458443,0.5243481871013216,0.6381754675330052,1.169440714168066,0.9119638793260665,0.7166666666666667,0
a2377c323fdb79f50b4ec9f199d0b005,Ensemble,1,16.736960568183306,122.77468770941513,0.38911683269826025,0.5023340122709989,0.9462780544777422,1.1078787676485116,0.7333333333333334,0
f86502525bb5187dc868b047b27a58bc,BallTreeRegressionMotif,0,16.74939933556257,159.5132848317548,0.4138807530882024,0.5009310415430435,1.0079393180330982,0.9924986092334368,0.7833333333333333,0
5d56b35421ba686db3117b4515032dbe,VAR,0,16.7582354442657,153.94918197127043,0.42741003836670777,0.5195564689694864,1.0334954767534412,0.9264215327529941,0.7833333333333333,0
1abeae1ec25c3f8cf56ee1a0457d6ac6,MetricMotif,0,16.765521311241827,151.58133933254004,0.42380811809982594,0.5170873334248964,1.111927714528683,0.9702407147734841,0.7833333333333333,0
8f1a037d1ae174a62a855077d89b52ed,SectionalMotif,0,16.780507232784196,146.40222100187106,0.42082246477790586,0.5363399297195502,0.9642539801586926,1.0663489783045297,0.8166666666666667,0
7606512494d2368fe654738e9581282c,SeasonalityMotif,0,16.814685271535126,148.90895702807666,0.4386880004458306,0.5453606848939707,1.0120341615179138,1.0961777649662554,0.7166666666666666,0
f78ef8880b8a55d22da0b331154c95a1,MetricMotif,0,16.883547437089064,139.53657097879432,0.408063921283783,0.5024277638631678,0.9628427546423769,1.1684311046219864,0.8166666666666667,0
fafcac5ca2cad3b2b44bde2351826b9d,SectionalMotif,0,16.888236684049904,147.2202639353525,0.4482437328194678,0.562825526363663,1.0124320400420912,1.086924220497944,0.8,0
c289dd9fa0b0a1008ae578fd2d416190,BallTreeRegressionMotif,0,16.90131965003543,141.39330980219978,0.4074510443821766,0.5034011073705608,0.9770010389061321,0.8572621507195359,0.8,0
bf9a749e71bf007b2958b7217053e47e,SectionalMotif,0,16.906791750077943,137.71358514958055,0.4308759437843441,0.5272146002069703,0.9925974547004894,0.918482592531535,0.7666666666666667,0
38750c3ded5cb9ccecae0f163dc705ef,MetricMotif,0,16.91547595544244,140.4065373603432,0.45164007730462774,0.556852720595029,1.1032534713436781,0.9400954783632575,0.8166666666666667,0
